ModChr,ModStart,ModEnd,Strand,ModID,ModType,Motif score,Support Num,Cell/Tissue,Seq Type,Transcript ID Num,Conserved Sites Num,snoRNA List,Writer Name,source_table
1,154582471,154582472,-,m7G_site_82,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",12,0,na,na,RMBase_m7G
1,154936955,154936956,-,m7G_site_83,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",0,0,na,na,RMBase_m7G
1,154962972,154962973,-,m7G_site_84,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",6,0,na,na,RMBase_m7G
1,156935652,156935653,-,m7G_site_85,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",3,0,na,na,RMBase_m7G
1,1574542,1574543,-,m7G_site_3,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",3,0,na,na,RMBase_m7G
1,160217237,160217238,-,m7G_site_86,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",6,0,na,na,RMBase_m7G
1,161045912,161045913,-,m7G_site_87,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",3,0,na,na,RMBase_m7G
1,161161028,161161029,+,m7G_site_88,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",5,0,na,na,RMBase_m7G
1,161214189,161214190,+,m7G_site_89,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",6,0,na,na,RMBase_m7G
1,16129555,16129556,-,m7G_site_8,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",1,0,na,na,RMBase_m7G
1,161362813,161362814,+,m7G_site_90,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",2,0,na,na,RMBase_m7G
1,161399714,161399715,-,m1A_site_105,m1A,noScore,2,"HEK293T,cytosolic",m1A-seq,2,0,na,na,RMBase_m1A
1,161399717,161399718,-,Pseudo_site_455,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
1,161399723,161399724,-,m5C_site_4095,m5C,noScore,2,cytosolic,na,2,0,na,na,RMBase_m5C
1,161399724,161399725,-,m5C_site_4096,m5C,noScore,2,cytosolic,na,2,0,na,na,RMBase_m5C
1,161399725,161399726,-,otherMod_site_174,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,161399752,161399753,-,otherMod_site_176,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,161399753,161399754,-,otherMod_site_177,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,161399756,161399757,-,otherMod_site_178,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,161399759,161399760,-,Pseudo_site_457,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
1,161422110,161422111,-,Pseudo_site_459,Y,noScore,2,cytosolic,na,2,0,na,na,RMBase_v3_human_original
1,161422111,161422112,-,otherMod_site_179,m5Um,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161422115,161422116,-,m5C_site_4097,m5C,noScore,2,cytosolic,na,3,0,na,na,RMBase_m5C
1,161422116,161422117,-,m5C_site_4098,m5C,noScore,2,cytosolic,na,3,0,na,na,RMBase_m5C
1,161428091,161428092,-,m1A_site_106,m1A,noScore,1,cytosolic,na,3,0,na,na,RMBase_m1A
1,161428094,161428095,-,Pseudo_site_460,Y,noScore,1,cytosolic,na,2,0,na,na,RMBase_v3_human_original
1,161428095,161428096,-,otherMod_site_180,xU,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161428102,161428103,-,otherMod_site_181,D,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161428112,161428113,-,otherMod_site_182,t6A,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161428115,161428116,-,otherMod_site_183,QtRNA,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161428121,161428122,-,Pseudo_site_461,Y,noScore,1,cytosolic,na,2,0,na,na,RMBase_v3_human_original
1,161428122,161428123,-,Pseudo_site_462,Y,noScore,2,cytosolic,na,2,0,na,na,RMBase_v3_human_original
1,161428123,161428124,-,otherMod_site_184,"m2,2G",noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161428129,161428130,-,otherMod_site_185,acp3U,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161428130,161428131,-,otherMod_site_186,D,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161428134,161428135,-,otherMod_site_187,D,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161428140,161428141,-,otherMod_site_188,m2G,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161428141,161428142,-,otherMod_site_189,m1G,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161443321,161443322,+,otherMod_site_190,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,161443339,161443340,+,m5C_site_4101,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
1,161443348,161443349,+,m5C_site_4102,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
1,161443349,161443350,+,m5C_site_4103,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
1,161443350,161443351,+,m5C_site_4104,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
1,161443354,161443355,+,otherMod_site_191,m5U,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,161443355,161443356,+,Pseudo_site_466,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
1,161447245,161447246,-,Pseudo_site_467,Y,noScore,2,cytosolic,na,2,0,na,na,RMBase_v3_human_original
1,161447246,161447247,-,otherMod_site_192,m5Um,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161447250,161447251,-,m5C_site_4105,m5C,noScore,1,cytosolic,na,3,0,na,na,RMBase_m5C
1,161447251,161447252,-,m5C_site_4106,m5C,noScore,1,cytosolic,na,3,0,na,na,RMBase_m5C
1,161447279,161447280,-,Pseudo_site_468,Y,noScore,1,cytosolic,na,2,0,na,na,RMBase_v3_human_original
1,161447280,161447281,-,otherMod_site_193,D,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161447286,161447287,-,Pseudo_site_469,Y,noScore,2,cytosolic,na,2,0,na,na,RMBase_v3_human_original
1,161447289,161447290,-,otherMod_site_194,m2G,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161447599,161447600,-,m1A_site_110,m1A,noScore,2,"HEK293T,cytosolic",m1A-seq,3,0,na,na,RMBase_m1A
1,161450694,161450695,+,otherMod_site_195,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,161450712,161450713,+,m5C_site_4107,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
1,161450721,161450722,+,m5C_site_4108,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
1,161450722,161450723,+,m5C_site_4109,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
1,161450723,161450724,+,m5C_site_4110,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
1,161450727,161450728,+,otherMod_site_196,m5U,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,161450728,161450729,+,Pseudo_site_473,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
1,161454625,161454626,-,Pseudo_site_474,Y,noScore,2,cytosolic,na,2,0,na,na,RMBase_v3_human_original
1,161454626,161454627,-,otherMod_site_197,m5Um,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161454630,161454631,-,m5C_site_4111,m5C,noScore,1,cytosolic,na,3,0,na,na,RMBase_m5C
1,161454631,161454632,-,m5C_site_4112,m5C,noScore,1,cytosolic,na,3,0,na,na,RMBase_m5C
1,161454659,161454660,-,Pseudo_site_475,Y,noScore,1,cytosolic,na,2,0,na,na,RMBase_v3_human_original
1,161454660,161454661,-,otherMod_site_198,D,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161454666,161454667,-,Pseudo_site_476,Y,noScore,2,cytosolic,na,2,0,na,na,RMBase_v3_human_original
1,161454669,161454670,-,otherMod_site_199,m2G,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161454980,161454981,-,m1A_site_111,m1A,noScore,2,"HEK293T,cytosolic",m1A-seq,3,0,na,na,RMBase_m1A
1,161458125,161458126,+,otherMod_site_200,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,161458143,161458144,+,m5C_site_4113,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
1,161458152,161458153,+,m5C_site_4114,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
1,161458153,161458154,+,m5C_site_4115,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
1,161458154,161458155,+,m5C_site_4116,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
1,161458158,161458159,+,otherMod_site_201,m5U,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,161458159,161458160,+,Pseudo_site_480,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
1,161462036,161462037,-,Pseudo_site_481,Y,noScore,2,cytosolic,na,2,0,na,na,RMBase_v3_human_original
1,161462037,161462038,-,otherMod_site_202,m5Um,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161462041,161462042,-,m5C_site_4117,m5C,noScore,1,cytosolic,na,3,0,na,na,RMBase_m5C
1,161462042,161462043,-,m5C_site_4118,m5C,noScore,1,cytosolic,na,3,0,na,na,RMBase_m5C
1,161462070,161462071,-,Pseudo_site_482,Y,noScore,1,cytosolic,na,2,0,na,na,RMBase_v3_human_original
1,161462071,161462072,-,otherMod_site_203,D,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161462077,161462078,-,Pseudo_site_483,Y,noScore,2,cytosolic,na,2,0,na,na,RMBase_v3_human_original
1,161462080,161462081,-,otherMod_site_204,m2G,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161462390,161462391,-,m1A_site_114,m1A,noScore,1,cytosolic,na,3,0,na,na,RMBase_m1A
1,161465485,161465486,+,otherMod_site_205,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,161465503,161465504,+,m5C_site_4119,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
1,161465512,161465513,+,m5C_site_4120,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
1,161465513,161465514,+,m5C_site_4121,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
1,161465514,161465515,+,m5C_site_4122,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
1,161465518,161465519,+,otherMod_site_206,m5U,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,161465519,161465520,+,Pseudo_site_487,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
1,161469416,161469417,-,Pseudo_site_488,Y,noScore,2,cytosolic,na,2,0,na,na,RMBase_v3_human_original
1,161469417,161469418,-,otherMod_site_207,m5Um,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161469421,161469422,-,m5C_site_4123,m5C,noScore,1,cytosolic,na,3,0,na,na,RMBase_m5C
1,161469422,161469423,-,m5C_site_4124,m5C,noScore,1,cytosolic,na,3,0,na,na,RMBase_m5C
1,161469450,161469451,-,Pseudo_site_489,Y,noScore,1,cytosolic,na,2,0,na,na,RMBase_v3_human_original
1,161469451,161469452,-,otherMod_site_208,D,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161469457,161469458,-,Pseudo_site_490,Y,noScore,2,cytosolic,na,2,0,na,na,RMBase_v3_human_original
1,161469460,161469461,-,otherMod_site_209,m2G,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161469771,161469772,-,m1A_site_116,m1A,noScore,1,cytosolic,na,3,0,na,na,RMBase_m1A
1,161523861,161523862,-,m1A_site_118,m1A,noScore,2,"HEK293T,cytosolic",m1A-seq,2,0,na,na,RMBase_m1A
1,161523864,161523865,-,Pseudo_site_494,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
1,161523865,161523866,-,otherMod_site_210,m5U,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,161523869,161523870,-,m5C_site_4126,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
1,161523870,161523871,-,m5C_site_4127,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
1,161523871,161523872,-,m5C_site_4128,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
1,161523880,161523881,-,m5C_site_4129,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
1,161523898,161523899,-,otherMod_site_211,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,161523911,161523912,-,otherMod_site_212,m2G,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,161523913,161523914,-,Nm_site_419,Um,noScore,1,cytosolic,na,2,0,na,"FBL,NOP56,NOP58",RMBase_2O-Me
1,161531168,161531169,+,m1A_site_119,m1A,noScore,2,"HEK293T,cytosolic",m1A-seq,3,0,na,na,RMBase_m1A
1,161540248,161540249,+,otherMod_site_213,m1G,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161540249,161540250,+,otherMod_site_214,m2G,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161540255,161540256,+,otherMod_site_215,D,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161540259,161540260,+,otherMod_site_216,D,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161540260,161540261,+,otherMod_site_217,acp3U,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161540266,161540267,+,otherMod_site_218,"m2,2G",noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161540267,161540268,+,Pseudo_site_497,Y,noScore,2,cytosolic,na,2,0,na,PUS1,RMBase_v3_human_original
1,161540268,161540269,+,Pseudo_site_498,Y,noScore,1,cytosolic,na,2,0,na,PUS1,RMBase_v3_human_original
1,161540274,161540275,+,otherMod_site_219,QtRNA,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161540277,161540278,+,otherMod_site_220,t6A,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,161540287,161540288,+,otherMod_site_221,D,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,16520599,16520600,-,m1A_site_15,m1A,noScore,1,cytosolic,na,2,0,na,na,RMBase_m1A
1,16520602,16520603,-,Pseudo_site_46,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
1,16520603,16520604,-,otherMod_site_10,xU,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,16520629,16520630,-,Pseudo_site_47,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
1,16520630,16520631,-,Pseudo_site_48,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
1,16520631,16520632,-,otherMod_site_14,"m2,2G",noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,16520637,16520638,-,otherMod_site_15,acp3U,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,16520638,16520639,-,otherMod_site_16,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,16520642,16520643,-,otherMod_site_17,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,16520648,16520649,-,otherMod_site_18,m2G,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,16520649,16520650,-,otherMod_site_19,m1G,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,16532442,16532443,-,Pseudo_site_49,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
1,16532443,16532444,-,Pseudo_site_50,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
1,16532444,16532445,-,otherMod_site_20,"m2,2G",noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,16535296,16535297,-,Pseudo_site_51,Y,noScore,2,cytosolic,na,2,0,na,na,RMBase_v3_human_original
1,16535297,16535298,-,otherMod_site_21,m5Um,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,16535301,16535302,-,m5C_site_977,m5C,noScore,1,cytosolic,na,3,0,na,na,RMBase_m5C
1,16535302,16535303,-,m5C_site_978,m5C,noScore,1,cytosolic,na,3,0,na,na,RMBase_m5C
1,16545990,16545991,-,otherMod_site_22,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,16546003,16546004,-,otherMod_site_23,m2G,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,16546005,16546006,-,Nm_site_58,Um,noScore,1,cytosolic,na,2,0,na,na,RMBase_2O-Me
1,16861923,16861924,+,Nm_site_65,Um,noScore,1,cytosolic,na,3,0,na,na,RMBase_2O-Me
1,16861925,16861926,+,otherMod_site_26,m2G,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,16861938,16861939,+,otherMod_site_27,D,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,16872629,16872630,+,m5C_site_1010,m5C,noScore,1,cytosolic,na,6,0,na,na,RMBase_m5C
1,16872630,16872631,+,m5C_site_1011,m5C,noScore,1,cytosolic,na,6,0,na,na,RMBase_m5C
1,16872634,16872635,+,otherMod_site_28,m5Um,noScore,1,cytosolic,na,6,0,na,na,RMBase_other
1,16872635,16872636,+,Pseudo_site_62,Y,noScore,1,cytosolic,na,5,0,na,na,RMBase_v3_human_original
1,16872638,16872639,+,m1A_site_22,m1A,noScore,2,"HEK293T,cytosolic",m1A-seq,6,0,na,na,RMBase_m1A
1,16875488,16875489,+,otherMod_site_29,"m2,2G",noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,16875489,16875490,+,Pseudo_site_65,Y,noScore,1,cytosolic,na,2,0,na,na,RMBase_v3_human_original
1,16875490,16875491,+,Pseudo_site_66,Y,noScore,1,cytosolic,na,2,0,na,na,RMBase_v3_human_original
1,16889684,16889685,+,otherMod_site_30,m1G,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,16889685,16889686,+,otherMod_site_31,m2G,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,16889691,16889692,+,otherMod_site_32,D,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,16889695,16889696,+,otherMod_site_33,D,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,16889696,16889697,+,otherMod_site_34,acp3U,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,16889702,16889703,+,otherMod_site_35,"m2,2G",noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,16889703,16889704,+,Pseudo_site_67,Y,noScore,2,cytosolic,na,2,0,na,na,RMBase_v3_human_original
1,16889704,16889705,+,Pseudo_site_68,Y,noScore,1,cytosolic,na,2,0,na,na,RMBase_v3_human_original
1,16889710,16889711,+,otherMod_site_36,QtRNA,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
1,16889734,16889735,+,m1A_site_23,m1A,noScore,3,"HEK293T,cytosolic","m1A-MAP-seq,m1A-seq",3,0,na,na,RMBase_m1A
1,169127751,169127752,+,otherMod_site_222,m2G,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,17113303,17113304,-,otherMod_site_40,m2G,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
1,171532681,171532682,+,m7G_site_94,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",5,0,na,na,RMBase_m7G
1,179054583,179054584,+,m6A_site_66147,m6A,3.64304761904762,2,"HeLa,HEK293","m6A-seq,m6A-REF-seq",1,1,na,na,RMBase_m6A
1,180051252,180051253,-,otherMod_site_224,"m2,2G",noScore,1,cytosolic,na,0,0,na,na,RMBase_other
1,180492288,180492289,-,m7G_site_95,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",3,0,na,na,RMBase_m7G
1,182212470,182212471,-,Pseudo_site_531,Y,noScore,3,cytosolic,na,3,0,SNORA58,na,RMBase_v3_human_original
1,182212473,182212474,-,Nm_site_460,Cm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,3,0,SNORD74,"FBL,NOP56,NOP58",RMBase_2O-Me
1,1825456,1825457,-,m7G_site_4,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",8,0,na,na,RMBase_m7G
1,190643233,190643234,-,otherMod_site_227,D,noScore,1,cytosolic,na,1,0,na,na,RMBase_other
1,190643237,190643238,-,otherMod_site_228,D,noScore,1,cytosolic,na,1,0,na,na,RMBase_other
1,190643243,190643244,-,otherMod_site_229,m2G,noScore,1,cytosolic,na,1,0,na,na,RMBase_other
1,190643247,190643248,-,otherMod_site_230,m2G,noScore,1,cytosolic,na,1,0,na,na,RMBase_other
1,193059370,193059371,-,m7G_site_96,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",5,0,na,na,RMBase_m7G
1,19338970,19338971,-,m7G_site_10,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",4,0,na,na,RMBase_m7G
1,19338973,19338974,-,m7G_site_11,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",4,0,na,na,RMBase_m7G
1,19339073,19339074,-,m7G_site_12,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",4,0,na,na,RMBase_m7G
1,19344432,19344433,-,m6A_site_11669,m6A,3.64304761904762,2,"HEK293,liver,hESC-HEK293T","m6A-REF-seq,MAZTER-seq",5,0,na,na,RMBase_m6A
1,200832264,200832265,+,m7G_site_97,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",4,0,na,na,RMBase_m7G
1,201135747,201135748,-,m7G_site_98,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",8,0,na,na,RMBase_m7G
1,201874320,201874321,+,m7G_site_99,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",2,0,na,na,RMBase_m7G
1,202500174,202500175,+,otherMod_site_231,m2G,noScore,1,cytosolic,na,7,0,na,na,RMBase_other
1,202500177,202500178,+,Pseudo_site_544,Y,noScore,1,cytosolic,na,7,0,na,na,RMBase_v3_human_original
1,203014890,203014891,+,m7G_site_100,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",4,0,na,na,RMBase_m7G
1,20851469,20851470,-,m7G_site_13,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",5,0,na,na,RMBase_m7G
1,20904921,20904922,-,m7G_site_14,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",6,0,na,na,RMBase_m7G
1,211748566,211748567,-,m7G_site_101,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",1,0,na,na,RMBase_m7G
1,220057924,220057925,-,m7G_site_102,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",5,0,na,na,RMBase_m7G
1,225519327,225519328,-,m7G_site_104,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",5,0,na,na,RMBase_m7G
1,225519485,225519486,-,m7G_site_105,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",6,0,na,na,RMBase_m7G
1,228082713,228082714,+,m7G_site_106,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",2,0,na,na,RMBase_m7G
1,228457390,228457391,-,m6A_site_83611,m6A,3.64304761904762,2,"HEK293,hESC-HEK293T","m6A-REF-seq,MAZTER-seq",1,2,na,na,RMBase_m6A
1,229537859,229537860,+,Nm_site_537,Um,noScore,1,cytosolic,na,1,0,na,"FBL,NOP56,NOP58",RMBase_2O-Me
1,229537861,229537862,+,otherMod_site_233,m2G,noScore,1,cytosolic,na,1,0,na,na,RMBase_other
1,229549326,229549327,-,m7G_site_107,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",1,0,na,na,RMBase_m7G
1,229643599,229643600,+,m7G_site_108,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",1,0,na,na,RMBase_m7G
1,23310130,23310131,-,m6A_site_13751,m6A,3.64304761904762,2,"HEK293,kidney,HEK293T","m6A-REF-seq,DART-seq",6,3,na,na,RMBase_m6A
1,233614130,233614131,+,m7G_site_109,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",1,0,na,na,RMBase_m7G
1,233807845,233807846,-,Pseudo_site_591,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
1,233807846,233807847,-,Pseudo_site_592,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
1,233807847,233807848,-,otherMod_site_234,"m2,2G",noScore,1,cytosolic,na,1,0,na,na,RMBase_other
1,233807856,233807857,-,otherMod_site_235,D,noScore,1,cytosolic,na,1,0,na,na,RMBase_other
1,233807857,233807858,-,otherMod_site_236,D,noScore,1,cytosolic,na,1,0,na,na,RMBase_other
1,233807859,233807860,-,m1A_site_138,m1A,noScore,1,cytosolic,na,1,0,na,na,RMBase_m1A
1,234609084,234609085,-,m7G_site_110,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",2,0,na,na,RMBase_m7G
1,235111730,235111731,-,m7G_site_111,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",1,0,na,na,RMBase_m7G
1,236558468,236558469,-,m7G_site_112,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",2,0,na,na,RMBase_m7G
1,23691813,23691814,+,m7G_site_15,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",3,0,na,na,RMBase_m7G
1,237603051,237603052,+,Nm_site_560,Cm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,3,0,SNORD88A;SNORD88B;SNORD88C,"FBL,NOP58",RMBase_2O-Me
1,237603108,237603109,+,Pseudo_site_602,Y,noScore,3,cytosolic,na,3,0,SNORA23,na,RMBase_v3_human_original
1,237603110,237603111,+,Nm_site_567,Am,noScore,4,"HEK293,cytosolic",RiboMeth-seq,3,0,SNORD46,"FBL,NOP56,NOP58",RMBase_2O-Me
1,237603112,237603113,+,Pseudo_site_603,Y,noScore,4,cytosolic,na,3,0,SNORA74A;SNORA74B,na,RMBase_v3_human_original
1,237603114,237603115,+,Pseudo_site_604,Y,noScore,4,cytosolic,na,3,0,SNORA74A;SNORA74B,na,RMBase_v3_human_original
1,237603118,237603119,+,Pseudo_site_605,Y,noScore,3,cytosolic,na,3,0,na,na,RMBase_v3_human_original
1,237603120,237603121,+,Pseudo_site_606,Y,noScore,3,cytosolic,na,3,0,na,na,RMBase_v3_human_original
1,237603172,237603173,+,Pseudo_site_607,Y,noScore,3,cytosolic,na,3,0,SNORA54,na,RMBase_v3_human_original
